url,method,file,line_start,line_end
https://cdn.honey.io/standdown-rules.json,GET,h0.js,22001,24000
https://s.joinhoney.com/evs,POST,h0.js,22001,24000
https://s.joinhoney.com/ext_obs,POST,h0.js,22001,24000
https://s.joinhoney.com/pr,POST,h0.js,22001,24000
https://o.honey.io/store/,GET,h0.js,22001,24000
https://d.joinhoney.com/v2/stores/modules/list,GET,h0.js,78001,80000
https://d.joinhoney.com/v2/stores/module/:type/:storeId,GET,h0.js,78001,80000
https://cdn-checkout.joinhoney.com/honey-checkout/stores.json,GET,h0.js,80001,82000
https://cdn-checkout.joinhoney.com/honey-checkout/version_config.json,GET,h0.js,82001,84000
https://cdn-checkout-staging.joinhoney.com/honey-checkout/branches/branches.json,GET,h0.js,82001,84000
https://d.joinhoney.com/extusers/install,POST,h0.js,84001,86000
https://s.joinhoney.com/ck/alive,GET,h0.js,86001,88000
https://cdn.honey.io/ab/ssd.json,GET,h0.js,86001,88000
https://www.amazon.com/cart/ref=ox_sc_inf_saved-for-later_load-infinite-sfl,POST,h0.js,88001,90000
https://d.joinhoney.com/features/owner/extension-engineers,GET,h0.js,96001,98000
https://d.joinhoney.com/v3,POST/GET,h0.js,96001,98000
https://d.joinhoney.com/v3,POST,h0.js,100001,102000
https://d.joinhoney.com/v3,POST,h0.js,102001,104000
https://d.joinhoney.com/v3,POST,h0.js,104001,106000
https://d.joinhoney.com/v3,POST,h0.js,106001,108000
https://d.joinhoney.com/v3,POST,h0.js,108001,110000
ext_triggerEmailMseLink,GraphQL,h0.js,112001,114000
ext_getProductOffer,GraphQL,h0.js,112001,114000
offers_activateProductOffer,GraphQL,h0.js,112001,114000
offers_activateOfferUnauthed,GraphQL,h0.js,112001,114000
offers_getProductOfferActivations,GraphQL,h0.js,112001,114000
ext_getProductOfferActivationsForList,GraphQL,h0.js,112001,114000
ext_getStoreProductOffers,GraphQL,h0.js,112001,114000
offers_getEligibleTailoredReward,GraphQL,h0.js,112001,114000
ext_getUserEligibilityForOffers,GraphQL,h0.js,112001,114000
ext_getProductByIds,GraphQL,h0.js,112001,114000
ext_optimus_getProductByIds,GraphQL,h0.js,112001,114000
ext_optimus_getProductByStoreIdVariantIds,GraphQL,h0.js,112001,114000
https://history.paypal.com/credit-presentment/honey,GET,h0.js,114001,116000
ext_getPayPalMessaging,GraphQL,h0.js,114001,116000
ext_getUserTransactions,GraphQL,h0.js,114001,116000
ext_getProductByIds,GraphQL,h0.js,114001,116000
ext_getCouponStatsByProduct,GraphQL,h0.js,114001,116000
https://s.joinhoney.com/pe,POST,h0.js,114001,116000
ext_updateRecentlyViewedItems,GraphQL,h0.js,116001,118000
ext_getRoktOffers,GraphQL,h0.js,116001,118000
ext_sendRoktEvents,GraphQL,h0.js,116001,118000
https://d.joinhoney.com/atlas,GET,h0.js,118001,120000
https://d.joinhoney.com/cmap,GET,h0.js,120001,122000
https://cdn.honey.io/extension/data/trending-stores-*.json,GET,h0.js,124001,126000
graphql,ext_getSupportedDomains,h0.js,124001,126000
graphql,ext_getStorePartialsByDomain,h0.js,124001,126000
graphql,ext_getDoubleGoldActivationsByUserId,h0.js,126001,128000
graphql,ext_updateUserFollow,h0.js,126001,128000
graphql,ext_getUserFollow,h0.js,126001,128000
graphql,users_logUserOut,h0.js,126001,128000
https://cdn.honey.io/experiments.json,GET,h0.js,128001,130000
https://cdn.honey.io/images/findsavings/coiny-dash-config.json,GET,h0.js,128001,130000
https://v.joinhoney.com/recipe/stores/{storeId},GET,h0.js,130001,132000
https://www.4wheelparts.com/cart/shoppingCart.jsp,POST,h1-check.js,1,2000
https://www.ae.com/ugp-api/bag/v1/coupon,POST,h1-check.js,1,2000
https://www.aeropostale.com/on/demandware.store/Sites-aeropostale-Site/en_US/Cart-AddCouponJson,GET,h1-check.js,1,2000
https://www.amazon.com/gp/buy/spc/handlers/add-giftcard-promotion.html,POST,h1-check.js,1,2000
https://secure-athleta.gap.com/shopping-bag-xapi/apply-bag-promo/,POST,h1-check.js,1,2000
https://secure-bananarepublic.gap.com/shopping-bag-xapi/apply-bag-promo/,POST,h1-check.js,1,2000
https://www.belk.com/on/demandware.store/Sites-Belk-Site/default/Coupon-Validate,GET,h1-check.js,1,2000
https://www.buyagift.co.uk/Basket/ApplyDiscount,GET,h1-check.js,1,2000
https://www.carid.com/cart.php,POST,h1-check.js,1,2000
https://www.catherines.com/on/demandware.store/Sites-oss-Site/default/Cart-SubmitForm,POST,h1-check.js,1,2000
https://shop.coles.com.au/wcs/resources/store/{storeId}/cart/@self/assigned_promotion_code,POST,h1-check.js,1,2000
https://www.cvs.com/RETAGPV3/RxExpress/V2/applyCoupon,POST,h1-check.js,1,2000
https://www.dsw.com/api/v1/coupons/claim,POST,h1-check.js,2001,4000
https://cdn.joinhoney.com/dummy-store/api/{code}.json,GET,h1-check.js,2001,4000
https://www.expedia.com/Checkout/applyCoupon,POST,h1-check.js,2001,4000
https://www.fitflop.com/us/en/cart/coupon,POST,h1-check.js,2001,4000
https://www.forever21.com/on/demandware.store/Sites-forever21-Site/en_US/Cart-AddCoupon,POST,h1-check.js,2001,4000
https://secure-www.gap.com/shopping-bag-xapi/apply-bag-promo/,POST,h1-check.js,2001,4000
https://www2.hm.com/en_ca/checkout/redeemVoucher,POST,h1-check.js,2001,4000
https://www.hammacher.com/shoppingcart/applypromocode,POST,h1-check.js,2001,4000
https://www.homedepot.com/mcc-checkout/v2/promo/add,POST,h1-check.js,2001,4000
https://order-api.jcpenney.com/order-api/v1/accounts/{accountId}/draft-order/adjustment/discounts,POST,h1-check.js,2001,4000
https://www.jcrew.com/checkout-api/graphql,POST,h1-check.js,2001,4000
https://www.kohls.com/cnc/applyCoupons,POST,h1-check.js,2001,4000
https://www.loft.com/cws/cart/claimCoupon.jsp,POST,h1-check.js,2001,4000
https://www.macys.com/my-bag/{guid}/promo,PUT,h1-check.js,2001,4000
https://www.officedepot.com/async/cart/addCoupon.do,POST,h1-check.js,2001,4000
https://secure-oldnavy.gap.com/shopping-bag-xapi/apply-bag-promo/,POST,h1-check.js,2001,4000
https://www.orbitz.com/Checkout/applyCoupon,POST,h1-check.js,2001,4000
https://www.papajohns.com/order/validate-promo,GET,h1-check.js,2001,4000
https://www.prettylittlething.fr/pltmobile/coupon/couponPost/,POST,h1-check.js,2001,4000
https://www.prettylittlething.com/pltmobile/coupon/couponPost/,POST,h1-check.js,2001,4000
https://www.puritan.com/shoppingcart/applyCoupon,POST,h1-check.js,2001,4000
https://www.saksfifthavenue.com/cart-coupon-add,GET,h1-check.js,2001,4000
https://www.sephora.com/api/shopping-cart/basket/promotions,POST,h1-check.js,2001,4000
https://{shopify_domain}/wallets/unstable/checkouts/{checkout_token}.json,PATCH,h1-check.js,2001,4000
https://www.shutterstock.com/papi/orders/{orderId},PATCH,h1-check.js,2001,4000
https://www.staples.com/cc/api/checkout/default/coupon,POST,h1-check.js,4001,6000
https://tjmaxx.tjx.com/store/checkout/cart.jsp,POST,h1-check.js,4001,6000
https://www.vimeo.com/checkout,POST,h1-check.js,4001,6000
https://www.vitacost.com/Checkout/ShoppingCart.aspx,POST,h1-check.js,4001,6000
https://www.wish.com/api/promo-code/apply,POST,h1-check.js,4001,6000
https://www.worldmarket.com/on/demandware.store/Sites-World_Market-Site/en_US/Cart-ApplyCoupon,GET,h1-check.js,4001,6000
